GEOID,year,in100,msaid15,msaname15,countyfips,statefips,stateusps,pop,ED_APENR,ED_ATTAIN,ED_COLLEGE,ED_ECENROL,ED_HSGRAD,ED_MATH,ED_READING,ED_SCHPOV,ED_TEACHXP,ED_PRXECE,ED_PRXHQECE,HE_FOOD,HE_GREEN,HE_HEAT,HE_HLTHINS,HE_OZONE,HE_PM25,HE_VACANCY,HE_WALK,HE_SUPRFND,HE_RSEI,SE_POVRATE,SE_PUBLIC,SE_HOME,SE_OCC,SE_MHE,SE_EMPRAT,SE_JOBPROX,SE_SINGLE
36061001001,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,460,0.15553741,56.870861,,94.5,83.166664,229.98584,210.93358,42.622223,8.0452137,7.0103121,4.2046928,0.0,23.200001,14.333333,93.587898,34.424255,10.698465,5.9553351,13.333,-13.815511,8.1933947,5.9376836,5.9539919,76.589981,70.11129,85648.0,71.316612,12.274368,8.695652
36061001001,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,163,0.056729045,63.837009,,75.900002,93.666664,255.26553,210.42984,73.317017,37.420071,7.145196,4.1588831,0.0,23.200001,13.0,100.0,32.457783,10.088043,6.0,13.333,-13.815511,6.9569936,5.5716352,7.7596998,63.704636,72.206703,79205.0,79.310349,10.83086,14.018692
36061001002,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1168,0.15782982,4.7744093,,100.0,84.574188,193.6465,186.08765,44.876389,19.004402,7.0000277,4.1940064,0.0,26.299999,14.333333,92.092255,34.395924,10.705611,5.8026261,7.2652392,-13.815511,8.1767302,36.817181,49.46043,0.0,16.154276,16965.0,50.0,28.986332,81.651375
36061001002,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,970,0.059136979,9.9165668,,100.0,88.705238,224.53406,198.89241,42.385071,38.380852,7.1400261,4.1348486,0.0,26.299999,13.0,90.194763,32.431255,10.086887,3.6313939,7.2652392,-13.815511,6.9526801,28.573963,51.782822,0.0,27.710842,18977.0,65.154724,13.877119,89.857651
36061001200,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,595,0.14467312,45.360111,,100.0,75.606606,209.42029,194.61848,77.216988,19.166517,6.9985032,4.1950455,0.0,82.5,14.333333,92.697243,34.448284,10.699553,6.9767447,13.451113,-13.815511,8.0969114,14.615602,19.657616,42.561985,64.359444,53381.0,78.857841,15.7444,35.904255
36061001200,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,622,0.048799571,45.628506,,100.0,79.96817,238.69469,191.54099,79.031509,38.083569,7.1323781,4.1436782,0.0,82.5,13.0,96.318611,32.45977,10.093439,2.402863,13.451113,-13.815511,6.9566426,20.755693,24.48,35.626667,51.843185,50399.0,82.540718,9.8680077,27.543427
36061001300,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,305,0.076640762,83.565277,,,68.409096,316.76227,299.99307,8.2365007,23.092291,6.8284111,4.0382304,0.0,76.699997,11.333333,94.246719,34.795368,10.597672,16.42528,17.783783,-13.815511,8.0449657,9.7560968,0.38428694,8.8385992,71.049049,123778.0,89.163086,1.0642202,26.130653
36061001300,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,594,0.0,93.891281,,24.5,54.374813,344.07053,381.61481,17.104588,18.041454,6.9863343,4.1273212,0.0,76.699997,10.333333,97.056366,32.656391,10.055713,12.101106,17.783783,-13.815511,7.0324721,3.7669096,0.66070735,9.7162838,80.482574,139281.0,89.770355,5.6834741,4.3209877
36061001401,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,528,0.13016765,63.465954,,100.0,76.117386,262.00006,197.39902,86.774506,20.656147,6.9772553,4.2072001,0.0,67.300003,14.333333,94.728561,34.526489,10.649974,4.0332146,14.206832,-13.815511,8.0656738,6.2282643,6.9906793,77.829559,68.954659,87225.0,78.896553,5.970149,4.9535604
36061001401,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,444,0.039577011,69.68187,,100.0,74.532707,318.96533,232.23982,85.161125,38.262962,7.1164775,4.1444688,0.0,67.300003,13.0,96.457657,32.488277,10.082056,4.3452382,14.206832,-13.815511,6.9613471,8.6603956,5.0404482,75.731178,74.870018,84489.0,89.519356,5.4003725,11.788618
36061001402,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,323,0.13646086,32.286636,,88.699997,73.992775,201.78932,169.39946,89.517395,21.559965,6.9760251,4.1462188,0.0,87.0,14.333333,87.616096,34.499435,10.653241,8.7978516,17.491108,-13.815511,8.0724297,29.008606,38.098804,6.0628743,38.258575,38296.0,70.809792,16.256159,52.35849
36061001402,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,198,0.042466085,41.611019,,31.6,73.394142,202.02834,149.54704,83.27002,42.746834,7.1262851,4.1247778,0.0,87.0,13.0,90.466103,32.467758,10.082595,2.6970954,17.491108,-13.815511,6.9572916,29.821491,35.391243,3.6611629,48.947369,29890.0,74.436096,7.9276772,48.29932
36061001501,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,439,0.083832942,62.245796,,100.0,72.661842,296.88293,252.63231,54.693501,22.257345,6.9133797,4.1726828,0.0,55.099998,11.333333,94.775604,34.593002,10.676097,4.5440302,17.681427,-2.1056113,8.0430861,8.3396797,7.4000001,36.099998,62.767654,71579.0,86.377594,2.5299144,18.435755
36061001501,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,611,0.0,67.311409,,100.0,83.284904,331.23901,310.68408,55.288521,21.041058,7.0663724,4.1717157,0.0,55.099998,10.333333,96.703705,32.610947,10.071825,8.3647509,17.681427,-2.1056113,6.9905,11.287783,13.559775,42.765446,70.080002,88528.0,85.062637,8.3426657,25.345623
36061001502,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,486,0.081517786,84.707321,,67.400002,70.776505,304.11343,273.91971,31.425835,22.505753,6.89328,4.1543479,0.0,48.299999,11.333333,90.027489,34.709457,10.656783,11.264156,18.449266,-2.480392,8.053565,10.697591,2.3021584,21.726618,69.542709,128337.0,87.712769,4.7919588,12.420382
36061001502,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,917,0.0,88.677132,,100.0,77.106636,313.10944,317.93845,34.236843,17.676573,7.0436873,4.1803908,0.0,48.299999,10.333333,95.841331,32.629833,10.073419,12.069864,18.449266,-2.480392,6.997488,8.9881439,2.2328548,20.733652,76.143967,155688.0,90.129211,2.8459272,11.454546
36061001600,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,994,0.11505806,25.016678,,100.0,71.202507,312.57791,249.90671,87.205223,23.132162,6.9484653,4.2271776,0.0,87.5,14.333333,77.740807,34.56638,10.646593,6.1965814,18.01293,-13.815511,8.0387344,30.057493,24.453281,10.304837,36.194031,32791.0,78.707001,11.429366,45.063694
36061001600,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,972,0.011919623,37.965931,,21.5,76.607338,399.61212,328.28192,64.125824,27.77524,7.0975175,4.1639848,0.0,87.5,13.0,90.829239,32.511364,10.076383,8.6291313,18.01293,-13.815511,6.9648538,28.373703,26.682943,6.1039414,46.72229,44375.0,75.57563,8.1865625,27.243065
36061001800,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,990,0.12321036,38.674721,,100.0,74.674515,263.80554,206.41194,87.812057,24.611631,6.9578376,4.2115664,0.0,85.300003,14.333333,88.168343,34.526596,10.648005,10.788863,15.062762,-13.815511,8.0226774,26.006889,26.701031,2.8178694,43.542713,46003.0,78.260872,14.146592,30.619469
36061001800,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,620,0.035434645,38.907795,,100.0,78.685616,307.40616,252.46286,64.562683,51.373814,7.1108141,4.1531143,0.0,85.300003,13.0,87.225403,32.488701,10.082881,4.2760248,15.062762,-13.815511,6.960453,25.357712,26.103527,6.6370277,53.841042,65223.0,81.737366,12.053116,29.219145
36061002000,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,930,0.16046701,9.2728872,,63.299999,84.833336,205.17545,203.74471,83.110573,20.435509,6.9853148,4.2046928,0.0,29.799999,14.333333,85.140564,34.406006,10.664001,3.2943678,4.8163524,-13.815511,8.1740379,41.992226,60.494507,0.60439563,17.289074,19738.0,55.874939,25.262421,78.599998
36061002000,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1057,0.061848238,7.4422846,,56.299999,80.333336,214.95044,196.88829,43.391521,39.672424,7.1379952,4.1571441,0.0,29.799999,13.0,93.101723,32.417973,10.077701,0.0,4.8163524,-13.815511,6.9483037,46.443089,60.969513,0.0,23.248144,14745.0,49.61665,23.169682,74.777969
36061002100,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1047,0.078717522,89.579208,,79.5,81.980362,315.18497,304.18704,8.3042278,26.732111,6.8237243,4.1197548,0.0,87.300003,11.333333,96.844521,34.612343,10.65694,8.2562275,16.0,-13.815511,8.0205183,1.5749525,0.69958848,36.707817,72.84446,215373.0,84.954987,4.7080407,13.75
36061002100,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1704,0.0,86.934265,,100.0,79.521095,385.26782,407.90576,5.0262566,23.336718,6.9876652,4.1663418,0.0,87.300003,10.333333,98.791817,32.614578,10.074092,6.3223786,16.0,-13.815511,7.0167642,2.8405712,2.1567218,47.555714,75.389328,250001.0,85.370323,5.0968113,2.5522041
36061002201,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,977,0.14736903,31.371031,,87.5,82.989197,194.85077,185.13303,54.098038,21.170893,6.9860225,4.1922317,0.0,77.900002,14.333333,81.468712,34.463722,10.657827,7.8938642,13.906178,-13.815511,8.06917,19.747467,22.290241,9.254591,41.767712,44966.0,71.495911,11.638796,62.857143
36061002201,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,662,0.050082613,30.843899,,100.0,79.690002,223.13577,213.22771,50.479832,39.510765,7.1295886,4.1431346,0.0,77.900002,13.0,86.079651,32.443443,10.082952,3.2656946,13.906178,-13.815511,6.9493194,34.257824,37.322311,11.933884,40.334572,28791.0,60.995716,17.167871,77.402596
36061002202,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,204,0.1489538,72.218956,,27.299999,84.833336,162.19308,151.2135,77.5811,22.582808,6.9828682,4.1934566,0.0,88.900002,14.333333,87.138733,34.440933,10.655756,3.3269961,14.667,-13.815511,8.0643597,17.644384,8.2568808,10.295617,56.460499,89474.0,89.373299,8.6130466,38.842976
36061002202,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,80,0.050830271,71.521225,,,80.333336,223.4191,203.74545,63.241249,40.464344,7.1366787,4.1431346,0.0,88.900002,13.0,87.756264,32.429237,10.09708,0.0,14.667,-13.815511,6.9480619,27.118645,11.170213,6.1170211,69.683907,90703.0,86.002785,8.2361517,60.563381
36061002400,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1022,0.16478108,22.126661,,62.099998,87.947647,211.8374,210.17284,78.970924,21.50816,7.0081663,4.210052,0.0,17.799999,14.333333,85.952873,34.369186,10.660813,5.4252872,8.4671555,-13.815511,8.1715202,33.81625,33.349537,0.0,29.511166,28065.0,58.487804,19.112207,69.120003
36061002400,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,639,0.10306596,8.0025816,,44.299999,90.576981,254.68953,248.33624,75.314911,43.283787,7.1630774,4.1716199,0.0,17.799999,13.0,89.48436,32.380264,10.08286,0.0,8.4671555,-13.815511,6.9437389,52.046783,67.535927,0.95795637,22.191011,14300.0,47.988903,19.467215,87.765953
36061002500,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1185,0.089713648,9.1727142,,70.400002,63.48391,287.45663,217.80774,73.303772,21.130896,6.9575229,4.2112885,0.0,36.099998,14.333333,88.757393,34.614346,10.677329,2.8660762,11.054334,-2.0510573,8.0498924,54.499817,48.605148,0.0,16.797901,15635.0,58.493507,9.2555332,47.407406
36061002500,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,816,0.0,6.5911951,,72.199997,80.234085,321.18396,268.76923,61.302521,20.949484,7.1057634,4.1797767,0.0,36.099998,13.0,91.461456,32.576168,10.07594,1.3621418,11.054334,-2.0510573,6.9796185,41.518204,65.476189,0.0,17.202971,17500.0,61.122662,27.845659,73.671494
36061002601,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,406,0.15286538,40.794224,,50.0,84.833336,181.51245,178.49835,78.895561,22.488806,6.9876046,4.1951704,0.0,82.199997,14.333333,83.175865,34.422108,10.661343,5.6039853,13.817952,-13.815511,8.0643597,29.130558,28.091398,13.239246,50.585609,36185.0,68.653099,10.047281,61.71875
36061002601,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,690,0.05425502,38.37487,,100.0,79.623657,228.91553,216.27739,60.394291,40.545322,7.1438937,4.1460142,0.0,82.199997,13.0,93.028381,32.418465,10.086208,3.119266,13.817952,-13.815511,6.9480619,23.335028,30.390274,10.748561,35.353535,57788.0,69.962685,13.410163,51.912571
36061002602,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,587,0.15611415,64.208687,,71.800003,82.357567,212.78827,207.06578,73.367332,23.067583,6.9983807,4.1970987,0.0,84.099998,14.333333,86.216148,34.394279,10.65887,3.2839961,12.917648,-13.815511,8.0291424,12.58556,20.126091,20.805042,68.779602,71471.0,84.410057,4.0444093,57.64706
36061002602,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,386,0.057110585,67.568344,,73.599998,84.945641,230.61604,236.40656,67.693108,40.880722,7.1574874,4.1683545,0.0,84.099998,13.0,90.626656,32.400738,10.087772,3.2764189,12.917648,-13.815511,6.942101,15.294957,17.738039,25.906235,67.565628,77212.0,82.980278,9.7813578,11.153846
36061002700,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,124,0.089639574,43.387978,,50.0,63.48391,287.79092,223.71005,73.303772,22.749863,6.9320512,4.202765,0.0,79.900002,14.333333,89.281998,34.632927,10.632361,10.759494,18.667,-13.815511,8.030283,18.397383,12.149533,51.588787,44.961243,37558.0,89.896904,2.2257552,23.529411
36061002700,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,217,0.0,44.569939,,100.0,80.120308,325.97455,272.02991,61.542366,20.858011,7.0835447,4.1724,0.0,79.900002,13.0,85.936073,32.557095,10.080116,7.5630255,18.667,-13.815511,6.9864278,10.726888,7.9937301,53.761757,46.251766,59688.0,87.003616,11.981567,19.298244
36061002800,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1091,0.15890905,37.740742,,87.300003,84.363625,196.00572,193.4632,65.787621,23.941824,7.0105424,4.2119308,0.0,84.699997,14.333333,87.185608,34.361191,10.66007,2.9154518,13.79686,-13.815511,7.9729786,28.740862,26.066065,13.663663,48.854263,42149.0,69.816643,9.8688526,61.301369
36061002800,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1243,0.059586525,43.942467,,50.0,90.168839,218.66109,233.81343,56.740524,45.437084,7.1694174,4.1896548,0.0,84.699997,13.0,91.869514,32.372261,10.079436,3.0881529,13.79686,-13.815511,6.9329114,26.527531,31.102016,10.143233,49.371742,36470.0,68.284134,11.886552,70.761017
36061002900,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,733,0.09653452,16.877892,,38.400002,63.48391,285.50513,234.09181,76.250587,24.68199,6.9117284,4.1992784,0.0,84.0,13.666667,86.902603,34.639526,10.629149,10.211555,16.331383,-13.815511,8.0104609,22.369211,30.037313,8.0223885,25.59104,36648.0,59.429325,12.865498,34.632034
36061002900,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,683,0.0,26.300478,,100.0,71.124992,364.56122,298.84766,52.038052,52.806683,7.0682402,4.1588831,0.0,84.0,11.666667,89.783684,32.560989,10.073969,3.8476486,16.331383,-13.815511,6.9895597,23.352304,41.812138,7.1072316,38.694077,28861.0,55.195011,13.148637,21.628498
36061003001,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,218,0.13547808,61.957424,,94.699997,69.520035,201.76781,169.4787,80.429787,24.37196,6.9689026,4.1754522,0.0,90.099998,14.333333,83.478043,34.48637,10.649523,5.3642912,16.554695,-13.815511,8.0160751,11.621433,10.901926,9.6322241,58.242111,63874.0,81.892487,4.4802241,50.2994
36061003001,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,378,0.040720247,72.291412,,100.0,63.636452,185.06026,206.69476,67.902718,40.705585,7.1269889,4.1407137,0.0,90.099998,13.0,89.908257,32.452904,10.086297,7.7045908,16.554695,-13.815511,6.9528179,17.854555,8.6072664,2.2058823,55.602242,72258.0,81.927277,10.275229,46.372242
36061003002,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,278,0.14045063,57.950382,,0.0,71.773026,187.12016,162.46283,72.13842,25.187672,6.9775281,4.1800275,0.0,84.0,14.333333,81.242287,34.455708,10.652606,3.6266665,14.990074,-13.815511,8.0199785,12.791495,18.764301,11.842106,51.865673,50712.0,91.194214,5.2343273,58.959538
36061003002,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,266,0.043084599,60.325008,,100.0,55.084644,171.9317,188.01744,58.014572,41.018143,7.1394067,4.1531219,0.0,84.0,13.0,89.796745,32.438866,10.08691,7.0675106,14.990074,-13.815511,6.9524431,18.528519,18.217936,9.8183889,60.155041,53333.0,92.765175,6.9483051,75.824181
36061003100,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,80,0.086679012,69.649124,,100.0,70.937653,305.80768,286.23581,60.370331,27.34841,6.8832121,4.1832027,0.0,77.599998,11.333333,95.553879,34.652195,10.6235,10.526316,16.333,-13.815511,8.0076666,8.9385471,3.8863976,22.869955,48.663765,155362.0,89.636162,10.354413,11.47541
36061003100,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,183,0.0,76.317635,,100.0,83.531601,363.24173,362.57971,47.380283,52.787144,7.0417891,4.1588831,0.0,77.599998,10.333333,97.376785,32.567272,10.077368,6.1104584,16.333,-13.815511,6.9906616,9.8027124,3.8821955,26.372156,61.183262,202404.0,87.269371,3.6525972,4.6875
36061003200,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,509,0.14387214,60.924618,,100.0,73.374527,192.46175,172.08366,63.724926,26.125278,6.980545,4.1990142,0.0,73.599998,14.333333,88.408356,34.431549,10.65636,4.0724902,12.063377,-13.815511,7.9971561,13.931929,8.2153578,12.891462,56.111423,65020.0,84.161362,10.040161,30.20528
36061003200,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,389,0.045028247,71.928604,,,66.160553,201.03545,228.70073,59.322468,41.264103,7.1435695,4.168961,0.0,73.599998,13.0,89.111618,32.414555,10.087512,7.0762367,12.063377,-13.815511,6.9424529,13.822373,5.5172415,12.213571,67.764267,68675.0,78.060539,2.6947463,19.631901
36061003300,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,851,0.084153414,90.391159,,100.0,78.549202,317.02798,306.47601,20.757524,28.961227,6.8460069,4.127038,0.0,88.800003,11.333333,96.939941,34.645195,10.615241,10.948631,17.188482,-13.815511,7.9898109,7.250946,1.230478,38.996689,86.604462,214646.0,78.762886,4.6698289,6.324111
36061003300,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1151,0.0,84.428986,,100.0,79.603928,389.48862,425.26147,13.104298,52.774696,7.0112042,4.1488619,0.0,88.800003,10.333333,97.708672,32.562744,10.081549,9.6033401,17.188482,-13.815511,6.994854,3.8227148,3.6168523,40.937996,70.75988,193750.0,86.874374,3.5044248,10.263929
36061003400,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,529,0.15213917,72.640785,,100.0,82.833336,217.12923,207.16486,43.732159,26.545029,6.9977627,4.2214985,0.0,88.400002,14.333333,80.608727,34.384583,10.661814,6.6909976,13.423644,-13.815511,7.9660158,16.184305,9.3577976,10.511141,58.809368,69083.0,82.330734,10.044279,45.822102
36061003400,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,428,0.05198174,67.177917,,100.0,89.319931,233.85777,251.9005,52.729073,45.640926,7.1555405,4.1806221,0.0,88.400002,13.0,91.5467,32.384048,10.089696,4.2831945,13.423644,-13.815511,6.9336643,32.635147,10.682492,6.7709737,70.014343,75340.0,80.313766,5.0653162,44.186047
36061003601,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,434,0.12725359,42.234585,,29.700001,70.243332,221.46864,178.19453,72.13842,27.251301,6.9563828,4.2227664,0.0,74.900002,14.333333,87.504639,34.504623,10.648385,6.2266498,17.295404,-13.815511,8.0000439,34.678478,26.248217,12.624821,57.290131,43829.0,67.90451,9.1137123,75.203255
36061003601,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,666,0.036607627,38.391441,,30.4,57.305016,211.42227,245.13312,58.014572,41.827602,7.1203241,4.1681013,0.0,74.900002,13.0,91.819641,32.464466,10.086958,3.0731409,17.295404,-13.815511,6.9543428,26.320272,32.880436,9.375,48.084293,47759.0,65.737518,12.977099,86.28318
36061003602,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,173,0.13071182,53.916847,,100.0,67.137436,197.07571,170.2724,72.13842,28.408796,6.9498067,4.2072625,0.0,81.5,14.333333,85.702881,34.492001,10.647628,1.8709679,16.155312,-13.815511,8.0000439,29.444445,12.654546,9.2363634,68.350166,57167.0,68.709869,9.4470043,45.360825
36061003602,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,89,0.037613444,57.567917,,,53.749847,194.32358,226.92401,58.014572,41.562565,7.1204352,4.1680007,0.0,81.5,13.0,90.233788,32.44389,10.091671,11.007338,16.155312,-13.815511,6.9543428,26.839659,11.128165,6.5234075,70.355026,85417.0,74.314072,7.2089949,41.463413
36061003700,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,253,0.1024958,71.802681,,100.0,75.5,320.13443,307.72159,27.267382,31.315735,6.8472452,4.0847058,0.0,50.200001,11.333333,89.62162,34.610664,10.612912,4.4008126,14.975327,-13.815511,7.9410253,8.8107843,3.6273704,39.571312,72.518517,91236.0,80.271492,3.7688441,48.888889
36061003700,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,376,0.01108605,77.43103,,61.799999,73.666664,412.60904,433.48083,18.912161,52.641117,7.0269156,4.1440477,0.0,50.200001,10.333333,93.44043,32.529861,10.066986,9.4940662,14.975327,-13.815511,6.9803109,5.839416,1.8413597,40.226631,70.612488,147738.0,87.725151,9.3570976,23.886641
36061003800,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,489,0.13649639,63.515705,,,71.846855,194.8335,177.67549,59.689445,29.10017,6.9599609,4.1916132,0.0,91.099998,14.333333,87.274788,34.448879,10.647196,6.9291606,14.34058,-13.815511,7.9557877,18.665562,7.9252706,6.2930188,69.666954,65887.0,82.648758,6.4927759,40.090092
36061003800,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,201,0.039500318,69.062813,,,58.891029,201.52274,237.72156,62.522026,41.774967,7.1274176,4.1764431,0.0,91.099998,13.0,89.960976,32.426098,10.094135,5.7204533,14.34058,-13.815511,6.9409218,10.932999,4.5933585,9.9622192,64.949837,59427.0,88.067322,1.9859403,51.063831
36061003900,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1014,0.083828278,74.730759,,89.699997,78.696182,321.59601,312.36157,8.4181604,30.341909,6.8157511,4.0857072,0.0,37.599998,11.333333,96.047249,34.564926,10.655497,11.566265,15.972198,-13.815511,7.9770508,6.0422959,11.019736,32.606907,67.709541,100831.0,71.52951,9.222662,19.711538
36061003900,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,1311,0.0,80.876396,,92.099998,74.474144,396.79068,429.36343,5.0262566,48.034718,6.9894962,4.1524596,0.0,37.599998,10.333333,96.053772,32.579208,10.065088,16.532007,15.972198,-13.815511,7.0011368,4.8212061,5.7073956,38.30386,70.496597,157652.0,80.015923,5.7361374,22.272047
36061004000,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,471,0.14405608,77.34362,,100.0,80.594612,213.27557,198.48314,51.359516,29.678509,6.9760103,4.2074103,0.0,90.199997,14.333333,92.546509,34.409058,10.653958,6.521739,14.125604,-13.815511,7.9408865,15.407131,3.7768886,17.408705,62.645519,90807.0,87.354866,7.679709,34.530388
36061004000,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,702,0.043554813,81.037064,,100.0,86.267174,240.52405,276.30655,53.532001,45.194252,7.1343637,4.1743875,0.0,90.199997,13.0,92.655983,32.39357,10.084514,11.862246,14.125604,-13.815511,6.9364982,6.4616694,4.1586075,13.588008,72.448799,89818.0,89.676201,10.232558,23.076923
36061004100,2010,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,956,0.10862958,33.932423,,80.300003,70.555466,310.76886,261.60095,82.214241,27.171928,6.9225755,4.2158465,0.0,93.0,14.333333,80.412857,34.573532,10.637317,8.6485062,17.386223,-13.815511,8.0014763,25.456078,21.414974,8.4708128,39.762367,32004.0,80.106262,6.8142109,26.359144
36061004100,2015,1.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36061,36,NY,729,0.015097423,51.013203,,78.800003,66.086632,407.98163,333.63293,50.314869,44.613007,7.0812998,4.1666188,0.0,93.0,13.0,91.67852,32.511597,10.087823,3.0171313,17.386223,-13.815511,6.9778914,19.694002,23.57793,8.6177473,54.241295,80909.0,87.633263,6.3518248,19.292036
